seed,order_id,task_order,method,memory_budget,method_cell,status,ewc_lambda,selected_ewc_lambda,task_id,task_position,A_after,A_final,BWT,forgetting,optimizer_steps,epochs,batch_size,current_examples,replay_examples,train_examples_total,processed_examples
7,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,0,2,1.0,0.0,-1.0,1.0,170,10,128,2000,100,2100,21000
7,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,3,3,0.989,0.695,-0.29400000000000004,0.29400000000000004,170,10,128,2000,100,2100,21000
7,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.977,0.977,0.0,0.0,170,10,128,2000,100,2100,21000
7,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,1,0,0.975,0.099,-0.876,0.876,160,10,128,2000,0,2000,20000
7,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,2,1,0.986,0.03,-0.956,0.956,200,10,128,2000,500,2500,25000
7,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,0,2,0.996,0.852,-0.14400000000000002,0.14400000000000002,200,10,128,2000,500,2500,25000
7,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,3,3,0.984,0.904,-0.07999999999999996,0.07999999999999996,200,10,128,2000,500,2500,25000
7,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.973,0.973,0.0,0.0,200,10,128,2000,500,2500,25000
7,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,1,0,0.975,0.0,-0.975,0.975,160,10,128,2000,0,2000,20000
7,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,2,1,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
7,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
7,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,3,3,0.996,0.0,-0.996,0.996,160,10,128,2000,0,2000,20000
7,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.981,0.981,0.0,0.0,160,10,128,2000,0,2000,20000
8,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
8,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,1,1,0.973,0.0,-0.973,0.973,160,10,128,2000,0,2000,20000
8,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,2,2,0.992,0.0,-0.992,0.992,160,10,128,2000,0,2000,20000
8,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,3,3,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
8,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.977,0.977,0.0,0.0,160,10,128,2000,0,2000,20000
8,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
8,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,1,1,0.968,0.0,-0.968,0.968,170,10,128,2000,100,2100,21000
8,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,2,2,0.99,0.0,-0.99,0.99,170,10,128,2000,100,2100,21000
8,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,3,3,0.986,0.739,-0.247,0.247,170,10,128,2000,100,2100,21000
8,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.978,0.978,0.0,0.0,170,10,128,2000,100,2100,21000
8,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
8,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,1,1,0.97,0.374,-0.596,0.596,200,10,128,2000,500,2500,25000
8,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,2,2,0.983,0.458,-0.5249999999999999,0.5249999999999999,200,10,128,2000,500,2500,25000
8,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,3,3,0.988,0.902,-0.08599999999999997,0.08599999999999997,200,10,128,2000,500,2500,25000
8,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.972,0.972,0.0,0.0,200,10,128,2000,500,2500,25000
8,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
8,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,1,1,0.973,0.0,-0.973,0.973,160,10,128,2000,0,2000,20000
8,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,2,2,0.99,0.0,-0.99,0.99,160,10,128,2000,0,2000,20000
8,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,3,3,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
8,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.983,0.983,0.0,0.0,160,10,128,2000,0,2000,20000
8,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
8,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,3,1,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
8,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,1,2,0.971,0.0,-0.971,0.971,160,10,128,2000,0,2000,20000
8,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,0,3,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
8,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.975,0.975,0.0,0.0,160,10,128,2000,0,2000,20000
8,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
8,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,3,1,0.991,0.0,-0.991,0.991,170,10,128,2000,100,2100,21000
8,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,1,2,0.972,0.054,-0.9179999999999999,0.9179999999999999,170,10,128,2000,100,2100,21000
8,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,0,3,0.999,0.844,-0.15500000000000003,0.15500000000000003,170,10,128,2000,100,2100,21000
8,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.975,0.975,0.0,0.0,170,10,128,2000,100,2100,21000
8,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
8,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,3,1,0.983,0.188,-0.7949999999999999,0.7949999999999999,200,10,128,2000,500,2500,25000
8,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,1,2,0.962,0.706,-0.256,0.256,200,10,128,2000,500,2500,25000
8,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,0,3,0.996,0.979,-0.017000000000000015,0.017000000000000015,200,10,128,2000,500,2500,25000
8,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.979,0.979,0.0,0.0,200,10,128,2000,500,2500,25000
8,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
8,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,3,1,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
8,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,1,2,0.971,0.0,-0.971,0.971,160,10,128,2000,0,2000,20000
8,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,0,3,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
8,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.981,0.981,0.0,0.0,160,10,128,2000,0,2000,20000
8,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,1,0,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
8,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,0,1,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
8,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,2,2,0.991,0.0,-0.991,0.991,160,10,128,2000,0,2000,20000
8,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,4,3,0.974,0.0,-0.974,0.974,160,10,128,2000,0,2000,20000
8,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,3,4,0.993,0.993,0.0,0.0,160,10,128,2000,0,2000,20000
8,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,1,0,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
8,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,0,1,0.997,0.0,-0.997,0.997,170,10,128,2000,100,2100,21000
8,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,2,2,0.991,0.0,-0.991,0.991,170,10,128,2000,100,2100,21000
8,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,4,3,0.984,0.65,-0.33399999999999996,0.33399999999999996,170,10,128,2000,100,2100,21000
8,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,3,4,0.977,0.977,0.0,0.0,170,10,128,2000,100,2100,21000
8,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,1,0,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
8,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,0,1,0.995,0.823,-0.17200000000000004,0.17200000000000004,200,10,128,2000,500,2500,25000
8,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,2,2,0.989,0.77,-0.21899999999999997,0.21899999999999997,200,10,128,2000,500,2500,25000
8,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,4,3,0.963,0.914,-0.04899999999999993,0.04899999999999993,200,10,128,2000,500,2500,25000
8,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,3,4,0.961,0.961,0.0,0.0,200,10,128,2000,500,2500,25000
8,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,1,0,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
8,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,0,1,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
8,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,2,2,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
8,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,4,3,0.982,0.0,-0.982,0.982,160,10,128,2000,0,2000,20000
8,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,3,4,0.991,0.991,0.0,0.0,160,10,128,2000,0,2000,20000
8,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,2,0,0.991,0.0,-0.991,0.991,160,10,128,2000,0,2000,20000
8,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,3,1,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
8,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,0,2,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
8,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,4,3,0.979,0.0,-0.979,0.979,160,10,128,2000,0,2000,20000
8,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,1,4,0.971,0.971,0.0,0.0,160,10,128,2000,0,2000,20000
8,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,2,0,0.991,0.0,-0.991,0.991,160,10,128,2000,0,2000,20000
8,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,3,1,0.987,0.0,-0.987,0.987,170,10,128,2000,100,2100,21000
8,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,0,2,0.999,0.0,-0.999,0.999,170,10,128,2000,100,2100,21000
8,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,4,3,0.977,0.419,-0.558,0.558,170,10,128,2000,100,2100,21000
8,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,1,4,0.975,0.975,0.0,0.0,170,10,128,2000,100,2100,21000
8,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,2,0,0.991,0.024,-0.967,0.967,160,10,128,2000,0,2000,20000
8,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,3,1,0.981,0.208,-0.773,0.773,200,10,128,2000,500,2500,25000
8,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,0,2,0.997,0.881,-0.11599999999999999,0.11599999999999999,200,10,128,2000,500,2500,25000
8,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,4,3,0.971,0.868,-0.10299999999999998,0.10299999999999998,200,10,128,2000,500,2500,25000
8,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,1,4,0.964,0.964,0.0,0.0,200,10,128,2000,500,2500,25000
8,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,2,0,0.991,0.0,-0.991,0.991,160,10,128,2000,0,2000,20000
8,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,3,1,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
8,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,0,2,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
8,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,4,3,0.982,0.0,-0.982,0.982,160,10,128,2000,0,2000,20000
8,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,1,4,0.971,0.971,0.0,0.0,160,10,128,2000,0,2000,20000
8,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,1,0,0.974,0.0,-0.974,0.974,160,10,128,2000,0,2000,20000
8,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,2,1,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
8,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
8,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,3,3,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
8,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.966,0.966,0.0,0.0,160,10,128,2000,0,2000,20000
8,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,1,0,0.974,0.0,-0.974,0.974,160,10,128,2000,0,2000,20000
8,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,2,1,0.99,0.0,-0.99,0.99,170,10,128,2000,100,2100,21000
8,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,0,2,1.0,0.039,-0.961,0.961,170,10,128,2000,100,2100,21000
8,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,3,3,0.99,0.679,-0.31099999999999994,0.31099999999999994,170,10,128,2000,100,2100,21000
8,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.971,0.971,0.0,0.0,170,10,128,2000,100,2100,21000
8,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,1,0,0.974,0.005,-0.969,0.969,160,10,128,2000,0,2000,20000
8,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,2,1,0.976,0.069,-0.907,0.907,200,10,128,2000,500,2500,25000
8,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,0,2,0.997,0.865,-0.132,0.132,200,10,128,2000,500,2500,25000
8,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,3,3,0.985,0.901,-0.08399999999999996,0.08399999999999996,200,10,128,2000,500,2500,25000
8,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.975,0.975,0.0,0.0,200,10,128,2000,500,2500,25000
8,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,1,0,0.974,0.0,-0.974,0.974,160,10,128,2000,0,2000,20000
8,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,2,1,0.996,0.0,-0.996,0.996,160,10,128,2000,0,2000,20000
8,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
8,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,3,3,0.996,0.0,-0.996,0.996,160,10,128,2000,0,2000,20000
8,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.98,0.98,0.0,0.0,160,10,128,2000,0,2000,20000
9,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
9,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,1,1,0.979,0.0,-0.979,0.979,160,10,128,2000,0,2000,20000
9,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,2,2,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
9,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,3,3,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
9,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.978,0.978,0.0,0.0,160,10,128,2000,0,2000,20000
9,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
9,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,1,1,0.96,0.0,-0.96,0.96,170,10,128,2000,100,2100,21000
9,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,2,2,0.99,0.0,-0.99,0.99,170,10,128,2000,100,2100,21000
9,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,3,3,0.985,0.518,-0.46699999999999997,0.46699999999999997,170,10,128,2000,100,2100,21000
9,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.976,0.976,0.0,0.0,170,10,128,2000,100,2100,21000
9,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,0,0,0.999,0.373,-0.626,0.626,160,10,128,2000,0,2000,20000
9,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,1,1,0.974,0.162,-0.8119999999999999,0.8119999999999999,200,10,128,2000,500,2500,25000
9,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,2,2,0.98,0.361,-0.619,0.619,200,10,128,2000,500,2500,25000
9,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,3,3,0.978,0.894,-0.08399999999999996,0.08399999999999996,200,10,128,2000,500,2500,25000
9,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.968,0.968,0.0,0.0,200,10,128,2000,500,2500,25000
9,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
9,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,1,1,0.979,0.0,-0.979,0.979,160,10,128,2000,0,2000,20000
9,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,2,2,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
9,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,3,3,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
9,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.981,0.981,0.0,0.0,160,10,128,2000,0,2000,20000
9,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
9,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,3,1,0.992,0.0,-0.992,0.992,160,10,128,2000,0,2000,20000
9,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,1,2,0.97,0.0,-0.97,0.97,160,10,128,2000,0,2000,20000
9,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,0,3,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
9,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.977,0.977,0.0,0.0,160,10,128,2000,0,2000,20000
9,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
9,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,3,1,0.993,0.0,-0.993,0.993,170,10,128,2000,100,2100,21000
9,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,1,2,0.973,0.004,-0.969,0.969,170,10,128,2000,100,2100,21000
9,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,0,3,0.998,0.885,-0.11299999999999999,0.11299999999999999,170,10,128,2000,100,2100,21000
9,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.978,0.978,0.0,0.0,170,10,128,2000,100,2100,21000
9,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
9,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,3,1,0.987,0.531,-0.45599999999999996,0.45599999999999996,200,10,128,2000,500,2500,25000
9,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,1,2,0.966,0.672,-0.29399999999999993,0.29399999999999993,200,10,128,2000,500,2500,25000
9,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,0,3,0.996,0.974,-0.02200000000000002,0.02200000000000002,200,10,128,2000,500,2500,25000
9,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.977,0.977,0.0,0.0,200,10,128,2000,500,2500,25000
9,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
9,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,3,1,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
9,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,1,2,0.965,0.0,-0.965,0.965,160,10,128,2000,0,2000,20000
9,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,0,3,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
9,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.978,0.978,0.0,0.0,160,10,128,2000,0,2000,20000
9,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,1,0,0.976,0.0,-0.976,0.976,160,10,128,2000,0,2000,20000
9,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,0,1,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
9,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,2,2,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
9,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,4,3,0.941,0.0,-0.941,0.941,160,10,128,2000,0,2000,20000
9,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,3,4,0.992,0.992,0.0,0.0,160,10,128,2000,0,2000,20000
9,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,1,0,0.976,0.0,-0.976,0.976,160,10,128,2000,0,2000,20000
9,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,0,1,0.998,0.0,-0.998,0.998,170,10,128,2000,100,2100,21000
9,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,2,2,0.992,0.0,-0.992,0.992,170,10,128,2000,100,2100,21000
9,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,4,3,0.983,0.458,-0.5249999999999999,0.5249999999999999,170,10,128,2000,100,2100,21000
9,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,3,4,0.986,0.986,0.0,0.0,170,10,128,2000,100,2100,21000
9,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,1,0,0.976,0.0,-0.976,0.976,160,10,128,2000,0,2000,20000
9,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,0,1,0.996,0.494,-0.502,0.502,200,10,128,2000,500,2500,25000
9,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,2,2,0.993,0.715,-0.278,0.278,200,10,128,2000,500,2500,25000
9,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,4,3,0.966,0.903,-0.06299999999999994,0.06299999999999994,200,10,128,2000,500,2500,25000
9,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,3,4,0.973,0.973,0.0,0.0,200,10,128,2000,500,2500,25000
9,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,1,0,0.976,0.0,-0.976,0.976,160,10,128,2000,0,2000,20000
9,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,0,1,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
9,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,2,2,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
9,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,4,3,0.986,0.0,-0.986,0.986,160,10,128,2000,0,2000,20000
